Date,Device,Bin,Item,Disposals,Contaminants,Correct Bin
4/1/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic straw,1,1,Trash
4/1/2025,uwisconsin_madison_oscarsort_1,Recycling,liquids,1,1,Trash
4/1/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,1,0,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,1,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,16,16,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,3,3,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,paper bag,2,2,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup lid,3,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup,4,0,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,food box,24,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,aluminium can,3,3,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,12,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,67,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,paper bowl,4,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,11,11,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,banana peel,1,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,plastic wrap,2,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bag,1,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,16,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,chip bag,1,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,2,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,paper drink tray,1,1,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bottle,1,1,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup sleeve,1,1,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,6,0,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Recycling,napkin,8,8,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Recycling,yoghurt container,1,0,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Recycling,food box,3,3,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,4,0,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cup,3,0,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Recycling,paper,1,0,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic container,2,0,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Recycling,paper bag,1,0,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic lid,2,0,Recycling
4/3/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cutlery,3,3,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Recycling,paper bowl,1,1,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Recycling,tetrapack,1,1,Trash
4/3/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic wrap,1,1,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,battery,1,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,chip bag,2,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,64,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,liquids,5,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup,5,0,Recycling
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,13,13,Recycling
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,paper bowl,4,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,food box,27,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,11,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,3,3,Recycling
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,stirstick,1,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bag,3,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,4,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,7,7,Recycling
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,paper bag,1,1,Recycling
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,paper wrapper,1,1,Recycling
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,waxed food paper,1,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,4,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,plastic wrap,2,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup lid,4,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,3,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup sleeve,1,1,Recycling
4/8/2025,uwisconsin_madison_oscarsort_1,Trash,plastic sauce cup,1,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,4,0,Recycling
4/8/2025,uwisconsin_madison_oscarsort_1,Recycling,wrapper,4,4,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic wrap,1,1,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic lid,2,0,Recycling
4/8/2025,uwisconsin_madison_oscarsort_1,Recycling,napkin,6,6,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cutlery,3,3,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic container,1,0,Recycling
4/8/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,5,0,Recycling
4/8/2025,uwisconsin_madison_oscarsort_1,Recycling,food box,2,2,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic straw,1,1,Trash
4/8/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cup,1,0,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,paper,3,0,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,2,0,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,4,0,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,food box,1,1,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic straw,2,2,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic lid,10,0,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cup,12,0,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic sauce cup,2,2,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,napkin,9,9,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,liquids,1,1,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic container,2,0,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,food scraps,1,1,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cutlery,3,3,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,coffee cup sleeve,1,0,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,coffee cup lid,1,1,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Recycling,coffee cup,1,1,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,food box,27,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,55,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,23,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,13,13,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,8,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,paper bowl,1,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,paper wrapper,2,2,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,chopsticks,1,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,5,5,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,cardboard,1,1,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,6,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,plastic sauce cup,7,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,plastic wrap,1,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,8,8,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bag,2,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,paper plate,1,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,5,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,liquids,2,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup lid,2,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup,2,0,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,waxed food paper,2,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,aluminium can,1,1,Recycling
4/10/2025,uwisconsin_madison_oscarsort_1,Trash,paper,1,1,Recycling
4/15/2025,uwisconsin_madison_oscarsort_1,Recycling,magazine,1,0,Recycling
4/15/2025,uwisconsin_madison_oscarsort_1,Recycling,napkin,8,8,Trash
4/15/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,5,0,Recycling
4/15/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,2,0,Recycling
4/15/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic lid,2,0,Recycling
4/15/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cutlery,2,2,Trash
4/15/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic container,2,0,Recycling
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,5,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,tetrapack,1,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,food box,15,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,24,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bag,2,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,4,4,Recycling
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,paper,1,1,Recycling
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,9,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,4,4,Recycling
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,receipt,1,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,plastic wrap,2,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup sleeve,2,2,Recycling
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup lid,2,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup,2,0,Recycling
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,1,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,2,2,Recycling
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,plastic sauce cup,1,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,2,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,paper wrapper,1,1,Recycling
4/15/2025,uwisconsin_madison_oscarsort_1,Trash,aluminium can,1,1,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,60,0,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,4,0,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,16,16,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,13,0,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,9,9,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,food box,20,0,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,5,0,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,plastic sauce cup,1,0,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,aluminium can,1,1,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,paper bowl,3,0,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bottle,1,1,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,5,0,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,7,7,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,chopsticks,1,0,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,paper wrapper,2,2,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Trash,liquids,2,0,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,paper,1,0,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,6,0,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,4,0,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic straw,2,2,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic lid,5,0,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cup,6,0,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic sauce cup,2,2,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,napkin,9,9,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,wrapper,2,2,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,paper bowl,1,1,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic container,3,0,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cutlery,3,3,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,coffee cup sleeve,1,0,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,coffee cup lid,1,1,Trash
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,coffee cup,1,1,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,cardboard,1,0,Recycling
4/17/2025,uwisconsin_madison_oscarsort_1,Recycling,food box,1,1,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,28,0,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,6,0,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,plastic wrap,2,0,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,banana peel,1,0,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,food box,19,0,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,paper bag,5,5,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,paper bowl,27,0,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,2,0,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,liquids,2,0,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,3,3,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,6,6,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,wooden cutlery,11,0,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,11,0,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bottle,1,1,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,3,3,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,plastic sauce cup,3,0,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,paper wrapper,1,1,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,1,0,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,soft plastic lid,1,0,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Trash,paper pop cup,1,1,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,8,0,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,4,0,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,napkin,9,9,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cup,13,0,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,wooden cutlery,3,3,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,paper bowl,3,3,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,food box,2,2,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic lid,3,0,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic sauce cup,1,1,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,chopsticks,1,1,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,paper wrapper,1,0,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic container,1,0,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic straw,1,1,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,cardboard,2,0,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,paper plate,1,1,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,magazine,2,0,Recycling
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bag,1,1,Trash
4/22/2025,uwisconsin_madison_oscarsort_1,Recycling,paper bag,1,0,Recycling
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,napkin,10,10,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,4,0,Recycling
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic sauce cup,1,1,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic lid,6,0,Recycling
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cup,4,0,Recycling
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic straw,2,2,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,3,0,Recycling
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,food box,1,1,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic container,2,0,Recycling
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,wrapper,2,2,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,paper wrapper,2,0,Recycling
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,chopsticks,2,2,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cutlery,2,2,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,paper bowl,1,1,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Recycling,liquids,1,1,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,chip bag,2,0,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,3,0,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,45,0,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,13,13,Recycling
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,food box,27,0,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,13,13,Recycling
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,liquids,4,0,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,6,0,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,11,0,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,plastic sauce cup,8,0,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,4,4,Recycling
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,paper wrapper,2,2,Recycling
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,stirstick,1,0,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bag,3,0,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,paper bag,2,2,Recycling
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,2,0,Trash
4/24/2025,uwisconsin_madison_oscarsort_1,Trash,aluminium can,1,1,Recycling
4/1/2025,uwisconsin_madison_oscarsort_3,Trash,wrapper,3,0,Trash
4/1/2025,uwisconsin_madison_oscarsort_3,Trash,napkin,5,0,Trash
4/1/2025,uwisconsin_madison_oscarsort_3,Trash,receipt,1,0,Trash
4/1/2025,uwisconsin_madison_oscarsort_3,Trash,plastic wrap,2,0,Trash
4/1/2025,uwisconsin_madison_oscarsort_3,Recycling,napkin,4,4,Trash
4/1/2025,uwisconsin_madison_oscarsort_3,Recycling,aluminium can,1,0,Recycling
4/1/2025,uwisconsin_madison_oscarsort_3,Recycling,coffee cup lid,1,1,Trash
4/1/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic bottle,1,0,Recycling
4/1/2025,uwisconsin_madison_oscarsort_3,Recycling,food box,1,1,Trash
4/1/2025,uwisconsin_madison_oscarsort_3,Recycling,wrapper,1,1,Trash
4/3/2025,uwisconsin_madison_oscarsort_3,Trash,napkin,4,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_3,Trash,wrapper,5,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_3,Trash,paper,1,1,Recycling
4/3/2025,uwisconsin_madison_oscarsort_3,Trash,cardboard,1,1,Recycling
4/3/2025,uwisconsin_madison_oscarsort_3,Trash,plastic wrap,1,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_3,Trash,plastic sauce cup,1,0,Trash
4/3/2025,uwisconsin_madison_oscarsort_3,Recycling,aluminium can,2,0,Recycling
4/3/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic wrap,1,1,Trash
4/3/2025,uwisconsin_madison_oscarsort_3,Recycling,paper bag,1,0,Recycling
4/3/2025,uwisconsin_madison_oscarsort_3,Recycling,yoghurt container,1,0,Recycling
4/3/2025,uwisconsin_madison_oscarsort_3,Recycling,wrapper,1,1,Trash
4/3/2025,uwisconsin_madison_oscarsort_3,Recycling,napkin,2,2,Trash
4/8/2025,uwisconsin_madison_oscarsort_3,Trash,napkin,5,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_3,Trash,plastic cutlery,1,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_3,Trash,food scraps,1,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_3,Trash,plastic container,1,1,Recycling
4/8/2025,uwisconsin_madison_oscarsort_3,Trash,liquids,1,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_3,Trash,plastic lid,1,1,Recycling
4/8/2025,uwisconsin_madison_oscarsort_3,Trash,plastic cup,1,1,Recycling
4/8/2025,uwisconsin_madison_oscarsort_3,Trash,wrapper,2,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_3,Trash,paper wrapper,1,1,Recycling
4/8/2025,uwisconsin_madison_oscarsort_3,Trash,plastic wrap,1,0,Trash
4/8/2025,uwisconsin_madison_oscarsort_3,Recycling,napkin,4,4,Trash
4/8/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic straw,1,1,Trash
4/8/2025,uwisconsin_madison_oscarsort_3,Recycling,aluminium can,1,0,Recycling
4/10/2025,uwisconsin_madison_oscarsort_3,Recycling,paper,2,0,Recycling
4/10/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic straw,1,1,Trash
4/10/2025,uwisconsin_madison_oscarsort_3,Recycling,aluminium can,2,0,Recycling
4/10/2025,uwisconsin_madison_oscarsort_3,Recycling,napkin,2,2,Trash
4/10/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic bottle,1,0,Recycling
4/10/2025,uwisconsin_madison_oscarsort_3,Recycling,food box,1,1,Trash
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,napkin,10,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,paper bag,1,1,Recycling
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,plastic container,1,1,Recycling
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,wrapper,2,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,food scraps,2,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,plastic cutlery,2,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,plastic sauce cup,1,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,plastic lid,1,1,Recycling
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,paper bowl,1,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,plastic straw,1,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,coffee cup lid,1,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,coffee cup,1,0,Recycling
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,food box,1,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,soft plastic lid,1,0,Trash
4/10/2025,uwisconsin_madison_oscarsort_3,Trash,paper pop cup,1,1,Recycling
4/15/2025,uwisconsin_madison_oscarsort_3,Trash,coffee cup sleeve,2,2,Recycling
4/15/2025,uwisconsin_madison_oscarsort_3,Trash,coffee cup lid,2,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_3,Trash,coffee cup,2,0,Recycling
4/15/2025,uwisconsin_madison_oscarsort_3,Trash,napkin,10,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_3,Trash,food scraps,1,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_3,Trash,plastic sauce cup,1,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_3,Trash,waxed food paper,1,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_3,Trash,food box,1,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_3,Trash,plastic wrap,1,0,Trash
4/15/2025,uwisconsin_madison_oscarsort_3,Recycling,napkin,1,1,Trash
4/15/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic cup,1,0,Recycling
4/15/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic bottle,1,0,Recycling
4/15/2025,uwisconsin_madison_oscarsort_3,Recycling,aluminium can,1,0,Recycling
4/17/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic lid,1,0,Recycling
4/17/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic cup,2,0,Recycling
4/17/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic bottle,3,0,Recycling
4/17/2025,uwisconsin_madison_oscarsort_3,Recycling,napkin,2,2,Trash
4/17/2025,uwisconsin_madison_oscarsort_3,Recycling,paper,2,0,Recycling
4/17/2025,uwisconsin_madison_oscarsort_3,Recycling,coffee cup sleeve,1,0,Recycling
4/17/2025,uwisconsin_madison_oscarsort_3,Recycling,coffee cup lid,1,1,Trash
4/17/2025,uwisconsin_madison_oscarsort_3,Recycling,coffee cup,1,1,Recycling
4/17/2025,uwisconsin_madison_oscarsort_3,Recycling,aluminium can,3,0,Recycling
