antecedents,consequents,support,confidence,lift
frozenset({'plastic straw'}),"frozenset({'plastic cutlery', 'plastic lid'})",0.4666666666666667,0.7656249999999999,1.398097826086956
"frozenset({'wrapper', 'coffee cup lid'})",frozenset({'plastic cutlery'}),0.3142857142857143,0.8918918918918918,1.3977410246066961
"frozenset({'coffee cup sleeve', 'paper bag'})",frozenset({'plastic container'}),0.10952380952380952,0.851851851851852,1.3975694444444444
"frozenset({'coffee cup sleeve', 'paper bag'})",frozenset({'plastic straw'}),0.10952380952380952,0.851851851851852,1.3975694444444444
frozenset({'plastic cup'}),"frozenset({'plastic lid', 'plastic straw'})",0.5523809523809524,0.7785234899328859,1.3973498537256925
"frozenset({'plastic lid', 'plastic straw'})",frozenset({'plastic cup'}),0.5523809523809524,0.9914529914529915,1.3973498537256925
frozenset({'plastic container'}),"frozenset({'wrapper', 'plastic cup'})",0.46190476190476193,0.7578125,1.3959703947368423
"frozenset({'wrapper', 'plastic cup'})",frozenset({'plastic container'}),0.46190476190476193,0.8508771929824562,1.395970394736842
"frozenset({'napkin', 'liquids'})",frozenset({'plastic lid'}),0.2857142857142857,0.983606557377049,1.395657953035002
"frozenset({'plastic wrap', 'food scraps'})",frozenset({'plastic lid'}),0.28095238095238095,0.9833333333333334,1.3952702702702702
frozenset({'plastic container'}),"frozenset({'plastic cutlery', 'napkin'})",0.5142857142857142,0.8437499999999999,1.3951771653543306
"frozenset({'plastic cutlery', 'napkin'})",frozenset({'plastic container'}),0.5142857142857142,0.8503937007874015,1.3951771653543306
"frozenset({'liquids', 'plastic straw'})",frozenset({'plastic lid'}),0.2714285714285714,0.982758620689655,1.3944547996272132
frozenset({'paper bowl'}),"frozenset({'plastic container', 'napkin'})",0.23333333333333334,0.8032786885245902,1.3941200379352392
"frozenset({'plastic container', 'paper bag'})",frozenset({'plastic lid'}),0.26666666666666666,0.9824561403508772,1.3940256045519204
frozenset({'paper bag'}),"frozenset({'napkin', 'plastic cup'})",0.2857142857142857,0.9090909090909091,1.39349701393497
frozenset({'plastic bag'}),"frozenset({'plastic lid', 'plastic cup'})",0.1761904761904762,0.9024390243902439,1.3934720229555237
"frozenset({'napkin', 'waxed food paper'})",frozenset({'plastic cutlery'}),0.11428571428571428,0.888888888888889,1.3930348258706469
frozenset({'waxed food paper'}),frozenset({'plastic cutlery'}),0.11428571428571428,0.888888888888889,1.3930348258706469
"frozenset({'plastic wrap', 'plastic bottle'})",frozenset({'plastic container'}),0.21428571428571427,0.8490566037735849,1.3929834905660377
"frozenset({'food scraps', 'paper bag'})",frozenset({'plastic lid'}),0.2523809523809524,0.9814814814814815,1.3926426426426426
"frozenset({'paper bowl', 'plastic bottle'})",frozenset({'plastic straw'}),0.13333333333333333,0.8484848484848485,1.3920454545454544
"frozenset({'plastic wrap', 'coffee cup sleeve'})",frozenset({'plastic straw'}),0.13333333333333333,0.8484848484848485,1.3920454545454544
"frozenset({'plastic container', 'aluminium can'})",frozenset({'plastic cutlery'}),0.3380952380952381,0.8875000000000001,1.3908582089552242
"frozenset({'plastic lid', 'food box'})",frozenset({'plastic straw'}),0.34285714285714286,0.8470588235294118,1.3897058823529411
frozenset({'coffee cup sleeve'}),"frozenset({'plastic container', 'plastic cup'})",0.20476190476190476,0.7543859649122807,1.3896583564173592
"frozenset({'paper wrapper', 'food box'})",frozenset({'plastic cutlery'}),0.18571428571428572,0.8863636363636364,1.389077340569878
"frozenset({'napkin', 'coffee cup'})",frozenset({'plastic cutlery'}),0.37142857142857144,0.8863636363636364,1.389077340569878
"frozenset({'napkin', 'plastic sauce cup'})",frozenset({'plastic straw'}),0.20952380952380953,0.8461538461538461,1.3882211538461537
"frozenset({'plastic lid', 'plastic straw'})",frozenset({'plastic container'}),0.4714285714285714,0.8461538461538461,1.3882211538461537
"frozenset({'paper bowl', 'coffee cup lid'})",frozenset({'plastic straw'}),0.15714285714285714,0.8461538461538461,1.3882211538461537
"frozenset({'paper', 'paper bag'})",frozenset({'plastic container'}),0.10476190476190476,0.8461538461538461,1.3882211538461537
frozenset({'plastic container'}),"frozenset({'plastic lid', 'plastic straw'})",0.4714285714285714,0.7734374999999999,1.3882211538461535
"frozenset({'plastic sauce cup', 'plastic straw'})",frozenset({'plastic lid'}),0.20952380952380953,0.9777777777777779,1.3873873873873874
"frozenset({'napkin', 'liquids'})",frozenset({'plastic cutlery'}),0.2571428571428571,0.8852459016393441,1.3873256667482259
"frozenset({'plastic lid', 'wrapper'})",frozenset({'plastic container'}),0.44285714285714284,0.8454545454545453,1.3870738636363633
"frozenset({'plastic lid', 'paper wrapper'})",frozenset({'plastic cup'}),0.2904761904761905,0.9838709677419355,1.3866637800389694
"frozenset({'coffee cup sleeve', 'liquids'})",frozenset({'plastic cutlery'}),0.10952380952380952,0.8846153846153846,1.386337543053961
"frozenset({'paper', 'paper bag'})",frozenset({'plastic cutlery'}),0.10952380952380952,0.8846153846153846,1.386337543053961
"frozenset({'plastic lid', 'liquids'})",frozenset({'plastic cup'}),0.2857142857142857,0.983606557377049,1.3862911211354383
"frozenset({'plastic lid', 'paper bag'})",frozenset({'plastic cup'}),0.2857142857142857,0.983606557377049,1.3862911211354383
"frozenset({'paper', 'plastic cup'})",frozenset({'plastic straw'}),0.23333333333333334,0.8448275862068965,1.3860452586206893
"frozenset({'coffee cup sleeve', 'plastic straw'})",frozenset({'plastic lid'}),0.2,0.9767441860465117,1.3859208045254556
"frozenset({'paper bag', 'food box'})",frozenset({'plastic lid'}),0.2,0.9767441860465117,1.3859208045254556
"frozenset({'paper wrapper', 'plastic straw'})",frozenset({'plastic cup'}),0.2761904761904762,0.9830508474576272,1.385507905812763
"frozenset({'napkin', 'paper wrapper'})",frozenset({'plastic cutlery'}),0.2904761904761905,0.8840579710144928,1.3854639844256977
"frozenset({'liquids', 'plastic straw'})",frozenset({'plastic cup'}),0.2714285714285714,0.982758620689655,1.3850960425827352
"frozenset({'coffee cup sleeve', 'plastic straw'})",frozenset({'plastic cutlery'}),0.18095238095238095,0.8837209302325582,1.3849357861853524
"frozenset({'plastic wrap', 'paper bag'})",frozenset({'plastic lid'}),0.19047619047619047,0.975609756097561,1.3843111404087012
"frozenset({'liquids', 'coffee cup lid'})",frozenset({'plastic lid'}),0.19047619047619047,0.975609756097561,1.3843111404087012
"frozenset({'plastic container', 'liquids'})",frozenset({'plastic cup'}),0.2619047619047619,0.9821428571428572,1.3842281879194631
"frozenset({'plastic cutlery', 'liquids'})",frozenset({'plastic cup'}),0.2571428571428571,0.9818181818181817,1.3837705918242829
frozenset({'plastic cutlery'}),frozenset({'plastic container'}),0.5380952380952381,0.8432835820895522,1.3835121268656716
frozenset({'plastic container'}),frozenset({'plastic cutlery'}),0.5380952380952381,0.8828124999999999,1.3835121268656716
frozenset({'plastic bag'}),"frozenset({'napkin', 'plastic cup'})",0.1761904761904762,0.9024390243902439,1.383300694320812
frozenset({'paper bowl'}),"frozenset({'plastic lid', 'plastic straw'})",0.22380952380952382,0.7704918032786885,1.3829340058848254
"frozenset({'plastic wrap', 'paper bowl'})",frozenset({'plastic lid'}),0.18095238095238095,0.9743589743589743,1.3825363825363823
"frozenset({'food scraps', 'liquids'})",frozenset({'plastic cup'}),0.24285714285714285,0.9807692307692307,1.3822922044398553
frozenset({'coffee cup lid'}),"frozenset({'plastic lid', 'plastic straw'})",0.319047619047619,0.7701149425287356,1.3822575891541407
"frozenset({'plastic container', 'food box'})",frozenset({'plastic lid'}),0.35714285714285715,0.9740259740259741,1.3820638820638822
"frozenset({'plastic container', 'plastic straw'})",frozenset({'plastic cup'}),0.48095238095238096,0.9805825242718448,1.3820290610542778
"frozenset({'plastic cutlery', 'food box'})",frozenset({'plastic lid'}),0.3523809523809524,0.9736842105263159,1.3815789473684212
"frozenset({'coffee cup lid', 'food box'})",frozenset({'plastic straw'}),0.22857142857142856,0.8421052631578948,1.381578947368421
"frozenset({'plastic wrap', 'plastic cup'})",frozenset({'plastic lid'}),0.3476190476190476,0.9733333333333333,1.381081081081081
frozenset({'food scraps'}),frozenset({'plastic straw'}),0.40476190476190477,0.8415841584158416,1.3807240099009899
"frozenset({'paper', 'food scraps'})",frozenset({'plastic lid'}),0.17142857142857143,0.9729729729729729,1.3805697589481372
"frozenset({'wrapper', 'paper wrapper'})",frozenset({'plastic straw'}),0.2523809523809524,0.8412698412698413,1.3802083333333333
"frozenset({'plastic sauce cup', 'food box'})",frozenset({'plastic lid'}),0.16666666666666666,0.9722222222222222,1.3795045045045045
"frozenset({'paper bowl', 'plastic straw'})",frozenset({'plastic cup'}),0.21904761904761905,0.9787234042553191,1.3794088247893759
frozenset({'coffee cup lid'}),"frozenset({'napkin', 'plastic straw'})",0.3238095238095238,0.7816091954022988,1.379310344827586
"frozenset({'plastic cutlery', 'plastic container'})",frozenset({'plastic straw'}),0.4523809523809524,0.84070796460177,1.3792865044247788
frozenset({'coffee cup'}),"frozenset({'plastic cutlery', 'plastic cup'})",0.3380952380952381,0.7553191489361702,1.3792784458834413
"frozenset({'napkin', 'paper wrapper'})",frozenset({'plastic straw'}),0.2761904761904762,0.8405797101449276,1.3790760869565217
frozenset({'food box'}),"frozenset({'plastic cutlery', 'plastic lid'})",0.3523809523809524,0.7551020408163266,1.3788819875776397
"frozenset({'liquids', 'plastic bottle'})",frozenset({'plastic lid'}),0.1619047619047619,0.9714285714285715,1.3783783783783785
"frozenset({'plastic sauce cup', 'coffee cup lid'})",frozenset({'plastic lid'}),0.1619047619047619,0.9714285714285715,1.3783783783783785
"frozenset({'coffee cup', 'plastic sauce cup'})",frozenset({'plastic lid'}),0.1619047619047619,0.9714285714285715,1.3783783783783785
"frozenset({'paper', 'liquids'})",frozenset({'plastic container'}),0.1,0.8400000000000001,1.378125
"frozenset({'plastic sauce cup', 'plastic straw'})",frozenset({'plastic cup'}),0.20952380952380953,0.9777777777777779,1.3780760626398212
"frozenset({'coffee cup lid', 'plastic straw'})",frozenset({'plastic lid'}),0.319047619047619,0.9710144927536232,1.3777908343125733
"frozenset({'plastic cutlery', 'coffee cup sleeve'})",frozenset({'plastic cup'}),0.2,0.9767441860465117,1.376619322615889
"frozenset({'plastic wrap', 'plastic straw'})",frozenset({'plastic lid'}),0.30952380952380953,0.9701492537313434,1.3765631302944736
"frozenset({'food scraps', 'plastic straw'})",frozenset({'plastic cup'}),0.3952380952380952,0.9764705882352941,1.376233714962495
frozenset({'food scraps'}),"frozenset({'plastic lid', 'plastic cup'})",0.42857142857142855,0.891089108910891,1.3759464181712286
"frozenset({'plastic wrap', 'liquids'})",frozenset({'plastic cup'}),0.19523809523809524,0.9761904761904762,1.3758389261744965
"frozenset({'liquids', 'food box'})",frozenset({'plastic cup'}),0.19047619047619047,0.975609756097561,1.375020461614012
"frozenset({'plastic wrap', 'paper bag'})",frozenset({'plastic cup'}),0.19047619047619047,0.975609756097561,1.375020461614012
"frozenset({'coffee cup', 'plastic bag'})",frozenset({'plastic lid'}),0.14761904761904762,0.9687499999999999,1.3745777027027024
"frozenset({'paper wrapper', 'plastic cup'})",frozenset({'plastic lid'}),0.2904761904761905,0.9682539682539684,1.3738738738738738
frozenset({'liquids'}),frozenset({'plastic lid'}),0.2904761904761905,0.9682539682539684,1.3738738738738738
"frozenset({'coffee cup sleeve', 'food scraps'})",frozenset({'plastic cup'}),0.18095238095238095,0.9743589743589743,1.373257614868353
"frozenset({'food scraps', 'plastic cup'})",frozenset({'plastic lid'}),0.42857142857142855,0.967741935483871,1.3731473408892763
"frozenset({'liquids', 'aluminium can'})",frozenset({'plastic lid'}),0.14285714285714285,0.9677419354838709,1.3731473408892763
"frozenset({'paper bowl', 'liquids'})",frozenset({'wrapper'}),0.12857142857142856,1.0,1.3725490196078431
"frozenset({'banana peel', 'paper bag'})",frozenset({'wrapper'}),0.11428571428571428,1.0,1.3725490196078431
"frozenset({'plastic container', 'banana peel'})",frozenset({'wrapper'}),0.1523809523809524,1.0,1.3725490196078431
"frozenset({'banana peel', 'paper wrapper'})",frozenset({'wrapper'}),0.10952380952380952,1.0,1.3725490196078431
"frozenset({'banana peel', 'food scraps'})",frozenset({'wrapper'}),0.1523809523809524,1.0,1.3725490196078431
"frozenset({'food scraps', 'plastic bag'})",frozenset({'wrapper'}),0.17142857142857143,1.0,1.3725490196078431
"frozenset({'plastic wrap', 'banana peel'})",frozenset({'wrapper'}),0.12857142857142856,1.0,1.3725490196078431
"frozenset({'plastic bag', 'coffee cup lid'})",frozenset({'wrapper'}),0.14285714285714285,1.0,1.3725490196078431
frozenset({'waxed food paper'}),"frozenset({'plastic lid', 'plastic cup'})",0.11428571428571428,0.888888888888889,1.3725490196078431
"frozenset({'plastic cutlery', 'banana peel'})",frozenset({'wrapper'}),0.15714285714285714,1.0,1.3725490196078431
"frozenset({'coffee cup', 'plastic bag'})",frozenset({'wrapper'}),0.1523809523809524,1.0,1.3725490196078431
"frozenset({'plastic wrap', 'plastic bag'})",frozenset({'wrapper'}),0.11904761904761904,1.0,1.3725490196078431
"frozenset({'banana peel', 'plastic bottle'})",frozenset({'wrapper'}),0.10952380952380952,1.0,1.3725490196078431
"frozenset({'food scraps', 'food box'})",frozenset({'plastic lid'}),0.28095238095238095,0.9672131147540983,1.3723969871510853
frozenset({'paper bowl'}),frozenset({'plastic lid'}),0.28095238095238095,0.9672131147540983,1.3723969871510853
"frozenset({'plastic lid', 'plastic bag'})",frozenset({'plastic cup'}),0.1761904761904762,0.9736842105263159,1.3723066054397741
"frozenset({'plastic cutlery', 'paper bowl'})",frozenset({'plastic container'}),0.21904761904761905,0.8363636363636363,1.3721590909090906
frozenset({'coffee cup'}),"frozenset({'plastic cutlery', 'napkin'})",0.37142857142857144,0.8297872340425532,1.3720891271569777
"frozenset({'napkin', 'paper bowl'})",frozenset({'plastic lid'}),0.2761904761904762,0.9666666666666668,1.3716216216216217
"frozenset({'paper bowl', 'paper wrapper'})",frozenset({'plastic lid'}),0.1380952380952381,0.9666666666666668,1.3716216216216217
"frozenset({'plastic bag', 'coffee cup lid'})",frozenset({'plastic lid'}),0.1380952380952381,0.9666666666666668,1.3716216216216217
"frozenset({'plastic cutlery', 'plastic bag'})",frozenset({'plastic cup'}),0.17142857142857143,0.9729729729729729,1.3713041900961362
"frozenset({'paper', 'food scraps'})",frozenset({'plastic cup'}),0.17142857142857143,0.9729729729729729,1.3713041900961362
"frozenset({'wrapper', 'coffee cup'})",frozenset({'plastic cutlery'}),0.3333333333333333,0.875,1.371268656716418
"frozenset({'plastic cutlery', 'paper bag'})",frozenset({'plastic lid'}),0.2714285714285714,0.9661016949152541,1.3708199725148875
"frozenset({'food scraps', 'napkin'})",frozenset({'plastic straw'}),0.38571428571428573,0.8350515463917526,1.370006443298969
"frozenset({'paper bag', 'plastic bag'})",frozenset({'plastic lid'}),0.13333333333333333,0.9655172413793103,1.3699906803355077
"frozenset({'plastic cup', 'plastic straw'})",frozenset({'plastic container'}),0.48095238095238096,0.834710743801653,1.3694473140495869
frozenset({'plastic container'}),"frozenset({'plastic cup', 'plastic straw'})",0.48095238095238096,0.7890625,1.3694473140495869
"frozenset({'paper bag', 'plastic straw'})",frozenset({'plastic lid'}),0.2619047619047619,0.9649122807017545,1.3691322901849219
frozenset({'paper wrapper'}),frozenset({'plastic cutlery'}),0.29523809523809524,0.8732394366197183,1.3685095648517973
"frozenset({'plastic wrap', 'food box'})",frozenset({'plastic lid'}),0.2571428571428571,0.9642857142857142,1.368243243243243
"frozenset({'wrapper', 'liquids'})",frozenset({'plastic lid'}),0.2571428571428571,0.9642857142857142,1.368243243243243
frozenset({'liquids'}),frozenset({'plastic cutlery'}),0.2619047619047619,0.8730158730158731,1.3681592039800998
frozenset({'banana peel'}),frozenset({'plastic cup'}),0.15714285714285714,0.9705882352941175,1.367943150414528
"frozenset({'plastic cutlery', 'plastic straw'})",frozenset({'plastic cup'}),0.4714285714285714,0.9705882352941176,1.367943150414528
"frozenset({'plastic lid', 'banana peel'})",frozenset({'plastic cup'}),0.15714285714285714,0.9705882352941175,1.367943150414528
"frozenset({'banana peel', 'napkin'})",frozenset({'plastic cup'}),0.15714285714285714,0.9705882352941175,1.367943150414528
"frozenset({'plastic lid', 'wrapper'})",frozenset({'plastic cutlery'}),0.45714285714285713,0.8727272727272727,1.367706919945726
"frozenset({'plastic cutlery', 'paper bowl'})",frozenset({'plastic lid'}),0.2523809523809524,0.9636363636363635,1.367321867321867
"frozenset({'coffee cup sleeve', 'plastic bottle'})",frozenset({'plastic straw'}),0.11904761904761904,0.8333333333333334,1.3671875
"frozenset({'coffee cup', 'food box'})",frozenset({'plastic straw'}),0.23809523809523808,0.8333333333333334,1.3671875
frozenset({'plastic sauce cup'}),frozenset({'plastic straw'}),0.21428571428571427,0.8333333333333334,1.3671875
"frozenset({'wrapper', 'food box'})",frozenset({'plastic straw'}),0.30952380952380953,0.8333333333333334,1.3671875
"frozenset({'coffee cup sleeve', 'coffee cup'})",frozenset({'plastic container'}),0.19047619047619047,0.8333333333333333,1.3671874999999998
"frozenset({'plastic cutlery', 'paper'})",frozenset({'plastic container'}),0.19047619047619047,0.8333333333333333,1.3671874999999998
"frozenset({'plastic lid', 'coffee cup sleeve'})",frozenset({'plastic container'}),0.19047619047619047,0.8333333333333333,1.3671874999999998
"frozenset({'plastic container', 'paper'})",frozenset({'plastic straw'}),0.19047619047619047,0.8333333333333333,1.3671874999999998
"frozenset({'plastic cutlery', 'banana peel'})",frozenset({'plastic cup'}),0.1523809523809524,0.9696969696969698,1.366687004270897
"frozenset({'paper bag', 'paper bowl'})",frozenset({'plastic cup'}),0.1523809523809524,0.9696969696969698,1.366687004270897
"frozenset({'banana peel', 'wrapper'})",frozenset({'plastic cup'}),0.1523809523809524,0.9696969696969698,1.366687004270897
"frozenset({'coffee cup sleeve', 'paper bag'})",frozenset({'plastic lid'}),0.12380952380952381,0.9629629629629631,1.3663663663663665
"frozenset({'wrapper', 'paper bowl'})",frozenset({'plastic lid'}),0.24285714285714285,0.9622641509433962,1.3653748087710351
"frozenset({'food scraps', 'paper wrapper'})",frozenset({'plastic lid'}),0.24285714285714285,0.9622641509433962,1.3653748087710351
"frozenset({'plastic container', 'banana peel'})",frozenset({'plastic cup'}),0.14761904761904762,0.9687499999999999,1.3653523489932884
"frozenset({'banana peel', 'food scraps'})",frozenset({'plastic cup'}),0.14761904761904762,0.9687499999999999,1.3653523489932884
"frozenset({'liquids', 'aluminium can'})",frozenset({'plastic cutlery'}),0.12857142857142856,0.8709677419354838,1.364949446316803
"frozenset({'paper bag', 'aluminium can'})",frozenset({'plastic cutlery'}),0.12857142857142856,0.8709677419354838,1.364949446316803
"frozenset({'napkin', 'plastic straw'})",frozenset({'plastic container'}),0.4714285714285714,0.8319327731092437,1.3648897058823528
frozenset({'plastic container'}),"frozenset({'napkin', 'plastic straw'})",0.4714285714285714,0.7734374999999999,1.3648897058823528
"frozenset({'plastic container', 'wrapper'})",frozenset({'plastic straw'}),0.4238095238095238,0.8317757009345795,1.3646320093457944
"frozenset({'plastic wrap', 'napkin'})",frozenset({'plastic cutlery'}),0.3523809523809524,0.8705882352941177,1.3643546971027218
"frozenset({'plastic lid', 'food box'})",frozenset({'plastic cutlery'}),0.3523809523809524,0.8705882352941177,1.3643546971027218
"frozenset({'paper', 'paper bag'})",frozenset({'plastic lid'}),0.11904761904761904,0.9615384615384615,1.3643451143451142
"frozenset({'plastic cup', 'plastic bottle'})",frozenset({'plastic straw'}),0.3523809523809524,0.8314606741573034,1.3641151685393258
"frozenset({'liquids', 'aluminium can'})",frozenset({'plastic cup'}),0.14285714285714285,0.9677419354838709,1.3639315869235764
"frozenset({'plastic lid', 'food scraps'})",frozenset({'plastic cup'}),0.42857142857142855,0.967741935483871,1.3639315869235764
"frozenset({'plastic container', 'plastic straw'})",frozenset({'plastic lid'}),0.4714285714285714,0.9611650485436893,1.3638152715822618
"frozenset({'coffee cup', 'plastic cup'})",frozenset({'plastic lid'}),0.3523809523809524,0.9610389610389611,1.3636363636363638
frozenset({'paper wrapper'}),frozenset({'plastic straw'}),0.28095238095238095,0.8309859154929577,1.3633362676056338
"frozenset({'plastic cutlery', 'plastic straw'})",frozenset({'plastic lid'}),0.4666666666666667,0.9607843137254902,1.363275039745628
"frozenset({'napkin', 'liquids'})",frozenset({'plastic cup'}),0.28095238095238095,0.9672131147540983,1.3631862691165144
"frozenset({'plastic lid', 'paper bowl'})",frozenset({'plastic container'}),0.23333333333333334,0.8305084745762712,1.3625529661016949
frozenset({'waxed food paper'}),"frozenset({'napkin', 'plastic cup'})",0.11428571428571428,0.888888888888889,1.3625304136253042
"frozenset({'plastic wrap', 'food scraps'})",frozenset({'plastic cup'}),0.2761904761904762,0.9666666666666668,1.3624161073825505
"frozenset({'paper', 'liquids'})",frozenset({'plastic lid'}),0.11428571428571428,0.9600000000000001,1.3621621621621622
"frozenset({'food box', 'plastic straw'})",frozenset({'plastic lid'}),0.34285714285714286,0.96,1.362162162162162
"frozenset({'wrapper', 'paper bowl'})",frozenset({'plastic straw'}),0.20952380952380953,0.8301886792452831,1.3620283018867925
"frozenset({'food scraps', 'plastic bottle'})",frozenset({'plastic cup'}),0.2714285714285714,0.9661016949152541,1.3616198384711635
"frozenset({'coffee cup', 'plastic straw'})",frozenset({'plastic lid'}),0.3380952380952381,0.9594594594594594,1.3613951789627463
"frozenset({'wrapper', 'plastic sauce cup'})",frozenset({'plastic straw'}),0.18571428571428572,0.8297872340425532,1.3613696808510636
"frozenset({'coffee cup sleeve', 'coffee cup lid'})",frozenset({'plastic container'}),0.18571428571428572,0.8297872340425532,1.3613696808510636
"frozenset({'wrapper', 'plastic cup'})",frozenset({'plastic cutlery'}),0.4714285714285714,0.868421052631579,1.360958366064415
"frozenset({'paper bag', 'plastic bag'})",frozenset({'plastic cup'}),0.13333333333333333,0.9655172413793103,1.3607961120111083
"frozenset({'coffee cup lid', 'plastic cup'})",frozenset({'plastic lid'}),0.3333333333333333,0.958904109589041,1.3606071825249906
"frozenset({'napkin', 'coffee cup lid'})",frozenset({'plastic straw'}),0.3238095238095238,0.8292682926829269,1.360518292682927
"frozenset({'napkin', 'plastic bag'})",frozenset({'plastic straw'}),0.1619047619047619,0.8292682926829269,1.360518292682927
"frozenset({'napkin', 'coffee cup lid'})",frozenset({'plastic container'}),0.3238095238095238,0.8292682926829269,1.360518292682927
frozenset({'plastic bag'}),frozenset({'plastic straw'}),0.1619047619047619,0.8292682926829269,1.360518292682927
frozenset({'plastic lid'}),"frozenset({'plastic cup', 'plastic straw'})",0.5523809523809524,0.7837837837837838,1.3602859057404513
"frozenset({'plastic cup', 'plastic straw'})",frozenset({'plastic lid'}),0.5523809523809524,0.9586776859504134,1.3602859057404513
"frozenset({'plastic container', 'paper bag'})",frozenset({'plastic cup'}),0.2619047619047619,0.9649122807017545,1.3599434828682446
"frozenset({'plastic cutlery', 'waxed food paper'})",frozenset({'plastic lid'}),0.10952380952380952,0.9583333333333334,1.3597972972972971
"frozenset({'paper', 'coffee cup sleeve'})",frozenset({'plastic lid'}),0.10952380952380952,0.9583333333333334,1.3597972972972971
frozenset({'paper bowl'}),"frozenset({'napkin', 'plastic straw'})",0.22380952380952382,0.7704918032786885,1.3596914175506267
"frozenset({'plastic lid', 'aluminium can'})",frozenset({'plastic cup'}),0.3904761904761905,0.9647058823529412,1.3596525858665613
frozenset({'plastic wrap'}),"frozenset({'plastic cutlery', 'napkin'})",0.3523809523809524,0.8222222222222223,1.3595800524934385
"frozenset({'plastic bag', 'food box'})",frozenset({'plastic straw'}),0.1380952380952381,0.8285714285714286,1.359375
"frozenset({'food scraps', 'aluminium can'})",frozenset({'plastic cup'}),0.2571428571428571,0.9642857142857142,1.3590604026845636
"frozenset({'banana peel', 'coffee cup'})",frozenset({'plastic cup'}),0.12857142857142856,0.9642857142857142,1.3590604026845636
"frozenset({'coffee cup lid', 'aluminium can'})",frozenset({'plastic cutlery'}),0.18571428571428572,0.8666666666666667,1.3582089552238807
"frozenset({'food box', 'plastic straw'})",frozenset({'plastic cutlery'}),0.30952380952380953,0.8666666666666667,1.3582089552238807
"frozenset({'coffee cup sleeve', 'plastic bottle'})",frozenset({'plastic cutlery'}),0.12380952380952381,0.8666666666666667,1.3582089552238807
"frozenset({'plastic lid', 'plastic bottle'})",frozenset({'plastic straw'}),0.34285714285714286,0.8275862068965517,1.357758620689655
"frozenset({'wrapper', 'waxed food paper'})",frozenset({'plastic lid'}),0.10476190476190476,0.9565217391304348,1.3572267920094006
"frozenset({'coffee cup sleeve', 'paper bag'})",frozenset({'plastic cup'}),0.12380952380952381,0.9629629629629631,1.3571961222967937
"frozenset({'paper bag', 'plastic sauce cup'})",frozenset({'plastic cup'}),0.12380952380952381,0.9629629629629631,1.3571961222967937
"frozenset({'plastic wrap', 'banana peel'})",frozenset({'plastic cup'}),0.12380952380952381,0.9629629629629631,1.3571961222967937
"frozenset({'paper bowl', 'liquids'})",frozenset({'plastic cup'}),0.12380952380952381,0.9629629629629631,1.3571961222967937
"frozenset({'food scraps', 'paper bag'})",frozenset({'plastic cup'}),0.24761904761904763,0.9629629629629631,1.3571961222967937
frozenset({'coffee cup lid'}),"frozenset({'plastic container', 'napkin'})",0.3238095238095238,0.7816091954022988,1.3565118267312624
"frozenset({'food scraps', 'paper wrapper'})",frozenset({'plastic cup'}),0.24285714285714285,0.9622641509433962,1.356211219450424
"frozenset({'plastic wrap', 'aluminium can'})",frozenset({'plastic cutlery'}),0.21428571428571427,0.8653846153846153,1.3561997703788748
frozenset({'coffee cup'}),"frozenset({'plastic lid', 'plastic straw'})",0.3380952380952381,0.7553191489361702,1.3557010365521005
"frozenset({'coffee cup sleeve', 'wrapper'})",frozenset({'plastic container'}),0.18095238095238095,0.8260869565217391,1.355298913043478
"frozenset({'banana peel', 'coffee cup lid'})",frozenset({'plastic cup'}),0.11904761904761904,0.9615384615384615,1.3551884357253483
"frozenset({'paper', 'paper bag'})",frozenset({'plastic cup'}),0.11904761904761904,0.9615384615384615,1.3551884357253483
"frozenset({'banana peel', 'liquids'})",frozenset({'plastic cup'}),0.11904761904761904,0.9615384615384615,1.3551884357253483
"frozenset({'plastic bottle', 'plastic straw'})",frozenset({'plastic cup'}),0.3523809523809524,0.9610389610389611,1.354484441732764
"frozenset({'coffee cup lid', 'waxed food paper'})",frozenset({'plastic lid'}),0.1,0.9545454545454546,1.3544226044226044
"frozenset({'coffee cup', 'liquids'})",frozenset({'plastic lid'}),0.2,0.9545454545454546,1.3544226044226044
"frozenset({'food scraps', 'waxed food paper'})",frozenset({'plastic lid'}),0.1,0.9545454545454546,1.3544226044226044
"frozenset({'coffee cup', 'waxed food paper'})",frozenset({'plastic lid'}),0.1,0.9545454545454546,1.3544226044226044
"frozenset({'wrapper', 'plastic straw'})",frozenset({'plastic cutlery'}),0.4238095238095238,0.8640776699029127,1.354151572235908
"frozenset({'plastic wrap', 'plastic lid'})",frozenset({'plastic cup'}),0.3476190476190476,0.9605263157894737,1.3537619215824797
"frozenset({'paper', 'food box'})",frozenset({'plastic container'}),0.15714285714285714,0.8250000000000001,1.353515625
"frozenset({'plastic container', 'plastic bottle'})",frozenset({'plastic straw'}),0.3142857142857143,0.8250000000000001,1.353515625
"frozenset({'napkin', 'plastic cup'})",frozenset({'plastic straw'}),0.5380952380952381,0.8248175182481752,1.3532162408759123
frozenset({'plastic straw'}),"frozenset({'napkin', 'plastic cup'})",0.5380952380952381,0.8828124999999999,1.3532162408759123
"frozenset({'plastic wrap', 'plastic bag'})",frozenset({'plastic cup'}),0.11428571428571428,0.9600000000000001,1.353020134228188
"frozenset({'plastic lid', 'waxed food paper'})",frozenset({'plastic cup'}),0.11428571428571428,0.9600000000000001,1.353020134228188
